id,flight_code,origin,destination,air_time,distance,airport,flight_date
343,AA-1141,JFK,MIA,159,1089,Miami Intl,11/8/2019
344,AA-1141,JFK,MIA,145,1089,Miami Intl,11/18/2019
345,AA-1141,JFK,MIA,144,1089,Miami Intl,12/14/2019
346,AA-1141,JFK,MIA,162,1089,Miami Intl,12/26/2019
347,AA-1141,JFK,MIA,143,1089,Miami Intl,1/7/2020
348,AA-1141,JFK,MIA,160,1089,Miami Intl,1/28/2020
349,AA-1141,JFK,MIA,149,1089,Miami Intl,1/29/2020
350,AA-1141,JFK,MIA,154,1089,Miami Intl,2/8/2020
351,AA-1141,JFK,MIA,153,1089,Miami Intl,2/20/2020
352,AA-1141,JFK,MIA,161,1089,Miami Intl,2/27/2020
353,AA-1141,JFK,MIA,143,1089,Miami Intl,2/29/2020
354,AA-1141,JFK,MIA,170,1089,Miami Intl,5/2/2020
355,AA-1141,JFK,MIA,154,1089,Miami Intl,5/10/2020
356,AA-1141,JFK,MIA,156,1089,Miami Intl,5/24/2020
357,AA-1141,JFK,MIA,158,1089,Miami Intl,6/5/2020
358,AA-1141,JFK,MIA,156,1089,Miami Intl,6/19/2020
359,AA-117,JFK,LAX,342,2475,Los Angeles Intl,1/1/2019
360,AA-117,JFK,LAX,347,2475,Los Angeles Intl,1/19/2019
361,AA-117,JFK,LAX,353,2475,Los Angeles Intl,1/24/2019
362,AA-117,JFK,LAX,327,2475,Los Angeles Intl,2/4/2019
363,AA-117,JFK,LAX,343,2475,Los Angeles Intl,2/23/2019
364,AA-117,JFK,LAX,338,2475,Los Angeles Intl,5/22/2019
365,AA-117,JFK,LAX,379,2475,Los Angeles Intl,5/25/2019
366,AA-117,JFK,LAX,347,2475,Los Angeles Intl,7/18/2019
367,AA-117,JFK,LAX,350,2475,Los Angeles Intl,7/27/2019
368,AA-117,JFK,LAX,340,2475,Los Angeles Intl,7/29/2019
369,AA-117,JFK,LAX,331,2475,Los Angeles Intl,8/3/2019
370,AA-117,JFK,LAX,354,2475,Los Angeles Intl,8/14/2019
371,AA-117,JFK,LAX,342,2475,Los Angeles Intl,9/1/2019
372,AA-117,JFK,LAX,345,2475,Los Angeles Intl,10/15/2019
373,AA-117,JFK,LAX,350,2475,Los Angeles Intl,10/30/2019
374,AA-117,JFK,LAX,347,2475,Los Angeles Intl,11/9/2019
375,AA-117,JFK,LAX,350,2475,Los Angeles Intl,11/17/2019
376,AA-117,JFK,LAX,332,2475,Los Angeles Intl,11/27/2019
377,AA-117,JFK,LAX,325,2475,Los Angeles Intl,11/29/2019
378,AA-117,JFK,LAX,337,2475,Los Angeles Intl,11/30/2019
379,AA-117,JFK,LAX,350,2475,Los Angeles Intl,12/1/2019
380,AA-117,JFK,LAX,342,2475,Los Angeles Intl,1/17/2020
381,AA-117,JFK,LAX,349,2475,Los Angeles Intl,2/12/2020
382,AA-117,JFK,LAX,362,2475,Los Angeles Intl,2/14/2020
383,AA-117,JFK,LAX,364,2475,Los Angeles Intl,3/27/2020
384,AA-117,JFK,LAX,339,2475,Los Angeles Intl,3/30/2020
385,AA-117,JFK,LAX,350,2475,Los Angeles Intl,4/28/2020
386,AA-117,JFK,LAX,351,2475,Los Angeles Intl,5/2/2020
387,AA-117,JFK,LAX,344,2475,Los Angeles Intl,5/24/2020
388,AA-119,EWR,LAX,321,2454,Los Angeles Intl,1/1/2019
389,AA-119,EWR,LAX,345,2454,Los Angeles Intl,1/4/2019
390,AA-119,EWR,LAX,354,2454,Los Angeles Intl,1/30/2019
391,AA-119,EWR,LAX,327,2454,Los Angeles Intl,4/29/2019
392,AA-119,EWR,LAX,343,2454,Los Angeles Intl,5/14/2019
393,AA-119,EWR,LAX,314,2454,Los Angeles Intl,5/27/2019
394,AA-119,EWR,LAX,325,2454,Los Angeles Intl,6/23/2019
395,AA-119,EWR,LAX,349,2454,Los Angeles Intl,8/22/2019
396,AA-119,EWR,LAX,369,2454,Los Angeles Intl,8/27/2019
397,AA-119,EWR,LAX,345,2454,Los Angeles Intl,10/14/2019
398,AA-119,EWR,LAX,347,2454,Los Angeles Intl,10/15/2019
399,AA-119,EWR,LAX,344,2454,Los Angeles Intl,10/27/2019
400,AA-119,EWR,LAX,335,2454,Los Angeles Intl,12/3/2019
401,AA-119,EWR,LAX,371,2454,Los Angeles Intl,12/16/2019
402,AA-119,EWR,LAX,326,2454,Los Angeles Intl,1/5/2020
403,AA-119,EWR,LAX,310,2454,Los Angeles Intl,1/22/2020
404,AA-119,EWR,LAX,341,2454,Los Angeles Intl,2/10/2020
405,AA-119,EWR,LAX,371,2454,Los Angeles Intl,2/13/2020
406,AA-119,EWR,LAX,366,2454,Los Angeles Intl,2/19/2020
407,AA-119,EWR,LAX,348,2454,Los Angeles Intl,2/23/2020
408,AA-119,EWR,LAX,359,2454,Los Angeles Intl,3/10/2020
409,AA-119,EWR,LAX,360,2454,Los Angeles Intl,3/27/2020
410,AA-119,EWR,LAX,340,2454,Los Angeles Intl,4/4/2020
411,AA-119,EWR,LAX,NA,2454,Los Angeles Intl,4/6/2020
412,AA-119,EWR,LAX,342,2454,Los Angeles Intl,4/14/2020
413,AA-119,EWR,LAX,356,2454,Los Angeles Intl,5/12/2020
414,AA-119,EWR,LAX,346,2454,Los Angeles Intl,5/13/2020
415,AA-119,EWR,LAX,364,2454,Los Angeles Intl,5/29/2020
416,AA-133,JFK,LAX,332,2475,Los Angeles Intl,2/24/2019
417,AA-133,JFK,LAX,333,2475,Los Angeles Intl,4/18/2019
418,AA-133,JFK,LAX,339,2475,Los Angeles Intl,5/1/2019
419,AA-133,JFK,LAX,335,2475,Los Angeles Intl,7/18/2019
420,AA-133,JFK,LAX,NA,2475,Los Angeles Intl,7/26/2019
421,AA-133,JFK,LAX,341,2475,Los Angeles Intl,7/28/2019
422,AA-133,JFK,LAX,347,2475,Los Angeles Intl,8/7/2019
423,AA-133,JFK,LAX,346,2475,Los Angeles Intl,8/12/2019
424,AA-133,JFK,LAX,364,2475,Los Angeles Intl,9/25/2019
425,AA-133,JFK,LAX,336,2475,Los Angeles Intl,10/4/2019
426,AA-133,JFK,LAX,348,2475,Los Angeles Intl,10/7/2019
427,AA-133,JFK,LAX,333,2475,Los Angeles Intl,10/11/2019
428,AA-133,JFK,LAX,348,2475,Los Angeles Intl,10/28/2019
429,AA-133,JFK,LAX,347,2475,Los Angeles Intl,10/28/2019
430,AA-133,JFK,LAX,341,2475,Los Angeles Intl,12/10/2019
431,AA-133,JFK,LAX,362,2475,Los Angeles Intl,12/11/2019
432,AA-133,JFK,LAX,322,2475,Los Angeles Intl,12/17/2019
433,AA-133,JFK,LAX,351,2475,Los Angeles Intl,12/23/2019
434,AA-133,JFK,LAX,323,2475,Los Angeles Intl,1/16/2020
435,AA-133,JFK,LAX,351,2475,Los Angeles Intl,1/26/2020
436,AA-133,JFK,LAX,343,2475,Los Angeles Intl,2/4/2020
437,AA-133,JFK,LAX,361,2475,Los Angeles Intl,2/11/2020
438,AA-133,JFK,LAX,340,2475,Los Angeles Intl,3/12/2020
439,AA-133,JFK,LAX,319,2475,Los Angeles Intl,3/15/2020
440,AA-133,JFK,LAX,331,2475,Los Angeles Intl,3/29/2020
441,AA-133,JFK,LAX,341,2475,Los Angeles Intl,4/1/2020
442,AA-133,JFK,LAX,336,2475,Los Angeles Intl,4/11/2020
443,AA-133,JFK,LAX,328,2475,Los Angeles Intl,5/25/2020
444,AA-1351,JFK,ORD,121,740,Chicago Ohare Intl,1/4/2019
445,AA-1351,JFK,ORD,128,740,Chicago Ohare Intl,1/6/2019
446,AA-1351,JFK,ORD,129,740,Chicago Ohare Intl,1/27/2019
447,AA-1351,JFK,ORD,131,740,Chicago Ohare Intl,2/27/2019
448,AA-1351,JFK,ORD,134,740,Chicago Ohare Intl,3/2/2019
449,AA-1351,JFK,ORD,130,740,Chicago Ohare Intl,3/26/2019
450,AA-1351,JFK,ORD,130,740,Chicago Ohare Intl,4/17/2019
451,AA-1351,JFK,ORD,123,740,Chicago Ohare Intl,5/15/2019
452,AA-1351,JFK,ORD,139,740,Chicago Ohare Intl,5/29/2019
453,AA-1351,JFK,ORD,147,740,Chicago Ohare Intl,6/25/2019
454,AA-1351,JFK,ORD,131,740,Chicago Ohare Intl,7/5/2019
455,AA-1351,JFK,ORD,125,740,Chicago Ohare Intl,8/16/2019
456,AA-1351,JFK,ORD,130,740,Chicago Ohare Intl,8/26/2019
457,AA-1351,JFK,ORD,133,740,Chicago Ohare Intl,9/13/2019
458,AA-1351,JFK,ORD,125,740,Chicago Ohare Intl,9/29/2019
459,AA-1351,JFK,ORD,130,740,Chicago Ohare Intl,10/15/2019
460,AA-1351,JFK,ORD,141,740,Chicago Ohare Intl,10/27/2019
461,AA-1351,JFK,ORD,126,740,Chicago Ohare Intl,11/3/2019
462,AA-1351,JFK,ORD,135,740,Chicago Ohare Intl,12/7/2019
463,AA-1351,JFK,ORD,135,740,Chicago Ohare Intl,1/21/2020
464,AA-1351,JFK,ORD,128,740,Chicago Ohare Intl,1/29/2020
465,AA-1351,JFK,ORD,126,740,Chicago Ohare Intl,2/10/2020
466,AA-1351,JFK,ORD,130,740,Chicago Ohare Intl,2/13/2020
467,AA-1351,JFK,ORD,129,740,Chicago Ohare Intl,3/15/2020
468,AA-1351,JFK,ORD,146,740,Chicago Ohare Intl,3/25/2020
469,AA-1351,JFK,ORD,143,740,Chicago Ohare Intl,4/25/2020
470,AA-1351,JFK,ORD,125,740,Chicago Ohare Intl,5/8/2020
471,AA-1351,JFK,ORD,140,740,Chicago Ohare Intl,5/22/2020
472,AA-1467,LGA,MIA,159,1096,Miami Intl,1/22/2019
473,AA-1467,LGA,MIA,178,1096,Miami Intl,1/24/2019
474,AA-1467,LGA,MIA,153,1096,Miami Intl,1/26/2019
475,AA-1467,LGA,MIA,151,1096,Miami Intl,1/31/2019
476,AA-1467,LGA,MIA,156,1096,Miami Intl,2/16/2019
477,AA-1467,LGA,MIA,154,1096,Miami Intl,3/20/2019
478,AA-1467,LGA,MIA,155,1096,Miami Intl,3/30/2019
479,AA-1467,LGA,MIA,153,1096,Miami Intl,4/22/2019
480,AA-1467,LGA,MIA,159,1096,Miami Intl,5/23/2019
481,AA-1467,LGA,MIA,160,1096,Miami Intl,6/17/2019
482,AA-1467,LGA,MIA,157,1096,Miami Intl,7/14/2019
483,AA-1467,LGA,MIA,155,1096,Miami Intl,7/16/2019
484,AA-1467,LGA,MIA,161,1096,Miami Intl,9/17/2019
485,AA-1467,LGA,MIA,179,1096,Miami Intl,9/21/2019
486,AA-1467,LGA,MIA,154,1096,Miami Intl,10/29/2019
487,AA-1467,LGA,MIA,156,1096,Miami Intl,11/28/2019
488,AA-1467,LGA,MIA,157,1096,Miami Intl,12/7/2019
489,AA-1467,LGA,MIA,164,1096,Miami Intl,1/24/2020
490,AA-1467,LGA,MIA,167,1096,Miami Intl,1/25/2020
491,AA-1467,LGA,MIA,147,1096,Miami Intl,1/31/2020
492,AA-1467,LGA,MIA,167,1096,Miami Intl,2/2/2020
493,AA-1467,LGA,MIA,151,1096,Miami Intl,2/26/2020
494,AA-1467,LGA,MIA,160,1096,Miami Intl,2/27/2020
495,AA-1467,LGA,MIA,171,1096,Miami Intl,3/24/2020
496,AA-1467,LGA,MIA,150,1096,Miami Intl,4/10/2020
497,AA-1467,LGA,MIA,171,1096,Miami Intl,4/25/2020
498,AA-1467,LGA,MIA,157,1096,Miami Intl,5/6/2020
499,AA-1467,LGA,MIA,170,1096,Miami Intl,5/17/2020
500,AA-1611,LGA,MIA,157,1096,Miami Intl,1/10/2019
501,AA-1611,LGA,MIA,154,1096,Miami Intl,1/22/2019
502,AA-1611,LGA,MIA,158,1096,Miami Intl,2/8/2019
503,AA-1611,LGA,MIA,181,1096,Miami Intl,2/21/2019
504,AA-1611,LGA,MIA,170,1096,Miami Intl,2/26/2019
505,AA-1611,LGA,MIA,162,1096,Miami Intl,3/9/2019
506,AA-1611,LGA,MIA,150,1096,Miami Intl,3/12/2019
507,AA-1611,LGA,MIA,173,1096,Miami Intl,4/12/2019
508,AA-1611,LGA,MIA,161,1096,Miami Intl,5/3/2019
509,AA-1611,LGA,MIA,151,1096,Miami Intl,5/13/2019
510,AA-1611,LGA,MIA,156,1096,Miami Intl,5/17/2019
511,AA-1611,LGA,MIA,160,1096,Miami Intl,8/27/2019
512,AA-1611,LGA,MIA,157,1096,Miami Intl,10/5/2019
513,AA-1611,LGA,MIA,160,1096,Miami Intl,10/12/2019
514,AA-1611,LGA,MIA,145,1096,Miami Intl,10/26/2019
515,AA-1611,LGA,MIA,168,1096,Miami Intl,11/30/2019
516,AA-1611,LGA,MIA,153,1096,Miami Intl,12/14/2019
517,AA-1611,LGA,MIA,138,1096,Miami Intl,12/19/2019
518,AA-1611,LGA,MIA,168,1096,Miami Intl,1/7/2020
519,AA-1611,LGA,MIA,161,1096,Miami Intl,2/28/2020
520,AA-1611,LGA,MIA,164,1096,Miami Intl,3/3/2020
521,AA-1611,LGA,MIA,151,1096,Miami Intl,3/4/2020
522,AA-1611,LGA,MIA,165,1096,Miami Intl,3/6/2020
523,AA-1611,LGA,MIA,147,1096,Miami Intl,3/13/2020
524,AA-1611,LGA,MIA,144,1096,Miami Intl,3/14/2020
525,AA-1611,LGA,MIA,166,1096,Miami Intl,4/8/2020
526,AA-1611,LGA,MIA,153,1096,Miami Intl,5/3/2020
527,AA-1611,LGA,MIA,146,1096,Miami Intl,5/6/2020
528,AA-1623,EWR,MIA,154,1085,Miami Intl,1/5/2019
529,AA-1623,EWR,MIA,151,1085,Miami Intl,1/10/2019
530,AA-1623,EWR,MIA,159,1085,Miami Intl,1/23/2019
531,AA-1623,EWR,MIA,151,1085,Miami Intl,3/23/2019
532,AA-1623,EWR,MIA,156,1085,Miami Intl,3/28/2019
533,AA-1623,EWR,MIA,153,1085,Miami Intl,4/20/2019
534,AA-1623,EWR,MIA,172,1085,Miami Intl,4/30/2019
535,AA-1623,EWR,MIA,138,1085,Miami Intl,5/5/2019
536,AA-1623,EWR,MIA,159,1085,Miami Intl,5/11/2019
537,AA-1623,EWR,MIA,139,1085,Miami Intl,5/19/2019
538,AA-1623,EWR,MIA,150,1085,Miami Intl,6/9/2019
539,AA-1623,EWR,MIA,154,1085,Miami Intl,6/13/2019
540,AA-1623,EWR,MIA,160,1085,Miami Intl,7/3/2019
541,AA-1623,EWR,MIA,164,1085,Miami Intl,8/5/2019
542,AA-1623,EWR,MIA,143,1085,Miami Intl,9/9/2019
543,AA-1623,EWR,MIA,145,1085,Miami Intl,9/13/2019
544,AA-1623,EWR,MIA,138,1085,Miami Intl,9/25/2019
545,AA-1623,EWR,MIA,163,1085,Miami Intl,10/25/2019
546,AA-1623,EWR,MIA,156,1085,Miami Intl,10/27/2019
547,AA-1623,EWR,MIA,153,1085,Miami Intl,11/11/2019
548,AA-1623,EWR,MIA,153,1085,Miami Intl,11/16/2019
549,AA-1623,EWR,MIA,154,1085,Miami Intl,12/7/2019
550,AA-1623,EWR,MIA,136,1085,Miami Intl,1/3/2020
551,AA-1623,EWR,MIA,155,1085,Miami Intl,1/26/2020
552,AA-1623,EWR,MIA,154,1085,Miami Intl,1/27/2020
553,AA-1623,EWR,MIA,153,1085,Miami Intl,2/27/2020
554,AA-1623,EWR,MIA,150,1085,Miami Intl,3/6/2020
555,AA-1623,EWR,MIA,146,1085,Miami Intl,4/11/2020
556,AA-1623,EWR,MIA,144,1085,Miami Intl,5/15/2020
557,AA-1709,LGA,MIA,164,1096,Miami Intl,1/4/2019
558,AA-1709,LGA,MIA,155,1096,Miami Intl,1/29/2019
559,AA-1709,LGA,MIA,143,1096,Miami Intl,2/1/2019
560,AA-1709,LGA,MIA,147,1096,Miami Intl,2/5/2019
561,AA-1709,LGA,MIA,153,1096,Miami Intl,2/27/2019
562,AA-1709,LGA,MIA,151,1096,Miami Intl,3/3/2019
563,AA-1709,LGA,MIA,157,1096,Miami Intl,3/4/2019
564,AA-1709,LGA,MIA,150,1096,Miami Intl,3/15/2019
565,AA-1709,LGA,MIA,150,1096,Miami Intl,4/2/2019
566,AA-1709,LGA,MIA,149,1096,Miami Intl,4/17/2019
567,AA-1709,LGA,MIA,167,1096,Miami Intl,6/15/2019
568,AA-1709,LGA,MIA,163,1096,Miami Intl,6/28/2019
569,AA-1709,LGA,MIA,146,1096,Miami Intl,9/29/2019
570,AA-1709,LGA,MIA,161,1096,Miami Intl,10/1/2019
571,AA-1709,LGA,MIA,153,1096,Miami Intl,10/19/2019
572,AA-1709,LGA,MIA,144,1096,Miami Intl,10/24/2019
573,AA-1709,LGA,MIA,156,1096,Miami Intl,10/26/2019
574,AA-1709,LGA,MIA,155,1096,Miami Intl,10/26/2019
575,AA-1709,LGA,MIA,159,1096,Miami Intl,11/18/2019
576,AA-1709,LGA,MIA,147,1096,Miami Intl,2/18/2020
577,AA-1709,LGA,MIA,152,1096,Miami Intl,3/1/2020
578,AA-1709,LGA,MIA,156,1096,Miami Intl,3/15/2020
579,AA-1709,LGA,MIA,155,1096,Miami Intl,3/18/2020
580,AA-1709,LGA,MIA,156,1096,Miami Intl,3/18/2020
581,AA-1709,LGA,MIA,158,1096,Miami Intl,4/11/2020
582,AA-1709,LGA,MIA,166,1096,Miami Intl,4/21/2020
583,AA-1709,LGA,MIA,150,1096,Miami Intl,5/20/2020
584,AA-1709,LGA,MIA,143,1096,Miami Intl,5/25/2020
585,AA-1762,JFK,BOS,39,187,General Edward Lawrence Logan Intl,1/15/2019
586,AA-1762,JFK,BOS,NA,187,General Edward Lawrence Logan Intl,3/17/2019
587,AA-1762,JFK,BOS,42,187,General Edward Lawrence Logan Intl,3/18/2019
588,AA-1762,JFK,BOS,32,187,General Edward Lawrence Logan Intl,3/28/2019
589,AA-1762,JFK,BOS,34,187,General Edward Lawrence Logan Intl,5/30/2019
590,AA-1762,JFK,BOS,36,187,General Edward Lawrence Logan Intl,6/5/2019
591,AA-1762,JFK,BOS,39,187,General Edward Lawrence Logan Intl,6/14/2019
592,AA-1762,JFK,BOS,45,187,General Edward Lawrence Logan Intl,7/9/2019
593,AA-1762,JFK,BOS,41,187,General Edward Lawrence Logan Intl,8/15/2019
594,AA-1762,JFK,BOS,39,187,General Edward Lawrence Logan Intl,8/25/2019
595,AA-1762,JFK,BOS,35,187,General Edward Lawrence Logan Intl,8/26/2019
596,AA-1762,JFK,BOS,NA,187,General Edward Lawrence Logan Intl,8/31/2019
597,AA-1762,JFK,BOS,40,187,General Edward Lawrence Logan Intl,9/9/2019
598,AA-1762,JFK,BOS,42,187,General Edward Lawrence Logan Intl,9/29/2019
599,AA-1762,JFK,BOS,44,187,General Edward Lawrence Logan Intl,9/30/2019
600,AA-1762,JFK,BOS,34,187,General Edward Lawrence Logan Intl,10/20/2019
601,AA-1762,JFK,BOS,37,187,General Edward Lawrence Logan Intl,10/26/2019
602,AA-1762,JFK,BOS,36,187,General Edward Lawrence Logan Intl,11/16/2019
603,AA-1762,JFK,BOS,39,187,General Edward Lawrence Logan Intl,12/6/2019
604,AA-1762,JFK,BOS,36,187,General Edward Lawrence Logan Intl,12/14/2019
605,AA-1762,JFK,BOS,41,187,General Edward Lawrence Logan Intl,12/25/2019
606,AA-1762,JFK,BOS,35,187,General Edward Lawrence Logan Intl,2/10/2020
607,AA-1762,JFK,BOS,39,187,General Edward Lawrence Logan Intl,2/10/2020
608,AA-1762,JFK,BOS,40,187,General Edward Lawrence Logan Intl,2/24/2020
609,AA-1762,JFK,BOS,35,187,General Edward Lawrence Logan Intl,4/5/2020
610,AA-1762,JFK,BOS,40,187,General Edward Lawrence Logan Intl,5/8/2020
611,AA-1762,JFK,BOS,36,187,General Edward Lawrence Logan Intl,5/17/2020
612,AA-1762,JFK,BOS,37,187,General Edward Lawrence Logan Intl,5/30/2020
613,AA-1769,JFK,MIA,161,1089,Miami Intl,2/23/2019
614,AA-1769,JFK,MIA,156,1089,Miami Intl,3/2/2019
615,AA-1769,JFK,MIA,159,1089,Miami Intl,3/5/2019
616,AA-1769,JFK,MIA,173,1089,Miami Intl,3/30/2019
617,AA-1769,JFK,MIA,151,1089,Miami Intl,4/26/2019
618,AA-1769,JFK,MIA,156,1089,Miami Intl,5/13/2019
619,AA-1769,JFK,MIA,147,1089,Miami Intl,6/28/2019
620,AA-1769,JFK,MIA,150,1089,Miami Intl,7/15/2019
621,AA-1769,JFK,MIA,144,1089,Miami Intl,7/19/2019
622,AA-1769,JFK,MIA,158,1089,Miami Intl,7/24/2019
623,AA-1769,JFK,MIA,160,1089,Miami Intl,8/9/2019
624,AA-1769,JFK,MIA,151,1089,Miami Intl,9/5/2019
625,AA-1769,JFK,MIA,142,1089,Miami Intl,9/25/2019
626,AA-1769,JFK,MIA,170,1089,Miami Intl,10/11/2019
627,AA-1769,JFK,MIA,162,1089,Miami Intl,10/27/2019
628,AA-1769,JFK,MIA,156,1089,Miami Intl,10/29/2019
629,AA-1769,JFK,MIA,167,1089,Miami Intl,11/3/2019
630,AA-1769,JFK,MIA,170,1089,Miami Intl,11/12/2019
631,AA-1769,JFK,MIA,150,1089,Miami Intl,11/29/2019
632,AA-1769,JFK,MIA,153,1089,Miami Intl,12/9/2019
633,AA-1769,JFK,MIA,166,1089,Miami Intl,12/9/2019
634,AA-1769,JFK,MIA,156,1089,Miami Intl,12/20/2019
635,AA-1769,JFK,MIA,171,1089,Miami Intl,1/16/2020
636,AA-1769,JFK,MIA,161,1089,Miami Intl,1/22/2020
637,AA-1769,JFK,MIA,161,1089,Miami Intl,2/11/2020
638,AA-1769,JFK,MIA,159,1089,Miami Intl,2/25/2020
639,AA-1769,JFK,MIA,159,1089,Miami Intl,3/11/2020
640,AA-1769,JFK,MIA,163,1089,Miami Intl,6/8/2020
641,AA-177,JFK,SFO,354,2586,San Francisco Intl,1/16/2019
642,AA-177,JFK,SFO,365,2586,San Francisco Intl,2/9/2019
643,AA-177,JFK,SFO,327,2586,San Francisco Intl,3/12/2019
644,AA-177,JFK,SFO,354,2586,San Francisco Intl,4/26/2019
645,AA-177,JFK,SFO,359,2586,San Francisco Intl,4/29/2019
646,AA-177,JFK,SFO,355,2586,San Francisco Intl,7/6/2019
647,AA-177,JFK,SFO,345,2586,San Francisco Intl,9/2/2019
648,AA-177,JFK,SFO,366,2586,San Francisco Intl,9/28/2019
649,AA-177,JFK,SFO,381,2586,San Francisco Intl,10/10/2019
650,AA-177,JFK,SFO,384,2586,San Francisco Intl,11/13/2019
651,AA-177,JFK,SFO,387,2586,San Francisco Intl,12/18/2019
652,AA-177,JFK,SFO,361,2586,San Francisco Intl,1/18/2020
653,AA-177,JFK,SFO,361,2586,San Francisco Intl,2/3/2020
654,AA-177,JFK,SFO,365,2586,San Francisco Intl,2/5/2020
655,AA-177,JFK,SFO,352,2586,San Francisco Intl,2/14/2020
656,AA-177,JFK,SFO,344,2586,San Francisco Intl,2/20/2020
657,AA-177,JFK,SFO,365,2586,San Francisco Intl,2/23/2020
658,AA-177,JFK,SFO,348,2586,San Francisco Intl,3/25/2020
659,AA-177,JFK,SFO,362,2586,San Francisco Intl,3/26/2020
660,AA-177,JFK,SFO,365,2586,San Francisco Intl,4/11/2020
661,AA-177,JFK,SFO,355,2586,San Francisco Intl,5/11/2020
662,AA-177,JFK,SFO,314,2586,San Francisco Intl,5/15/2020
663,AA-177,JFK,SFO,348,2586,San Francisco Intl,5/23/2020
664,AA-177,JFK,SFO,368,2586,San Francisco Intl,6/16/2020
665,AA-179,JFK,SFO,348,2586,San Francisco Intl,1/22/2019
666,AA-179,JFK,SFO,359,2586,San Francisco Intl,2/11/2019
667,AA-179,JFK,SFO,408,2586,San Francisco Intl,2/18/2019
668,AA-179,JFK,SFO,351,2586,San Francisco Intl,2/24/2019
669,AA-179,JFK,SFO,384,2586,San Francisco Intl,3/1/2019
670,AA-179,JFK,SFO,360,2586,San Francisco Intl,4/8/2019
671,AA-179,JFK,SFO,356,2586,San Francisco Intl,4/27/2019
672,AA-179,JFK,SFO,363,2586,San Francisco Intl,6/14/2019
673,AA-179,JFK,SFO,342,2586,San Francisco Intl,6/23/2019
674,AA-179,JFK,SFO,365,2586,San Francisco Intl,7/14/2019
675,AA-179,JFK,SFO,349,2586,San Francisco Intl,8/2/2019
676,AA-179,JFK,SFO,355,2586,San Francisco Intl,9/13/2019
677,AA-179,JFK,SFO,346,2586,San Francisco Intl,9/18/2019
678,AA-179,JFK,SFO,371,2586,San Francisco Intl,9/19/2019
679,AA-179,JFK,SFO,345,2586,San Francisco Intl,10/26/2019
680,AA-179,JFK,SFO,393,2586,San Francisco Intl,11/5/2019
681,AA-179,JFK,SFO,359,2586,San Francisco Intl,11/15/2019
682,AA-179,JFK,SFO,362,2586,San Francisco Intl,11/30/2019
683,AA-179,JFK,SFO,342,2586,San Francisco Intl,12/10/2019
684,AA-179,JFK,SFO,353,2586,San Francisco Intl,12/21/2019
685,AA-179,JFK,SFO,351,2586,San Francisco Intl,12/22/2019
686,AA-179,JFK,SFO,370,2586,San Francisco Intl,1/1/2020
687,AA-179,JFK,SFO,389,2586,San Francisco Intl,1/26/2020
688,AA-179,JFK,SFO,352,2586,San Francisco Intl,3/25/2020
689,AA-179,JFK,SFO,371,2586,San Francisco Intl,3/29/2020
690,AA-179,JFK,SFO,378,2586,San Francisco Intl,4/1/2020
691,AA-179,JFK,SFO,360,2586,San Francisco Intl,4/12/2020
692,AA-179,JFK,SFO,327,2586,San Francisco Intl,4/25/2020
693,AA-179,JFK,SFO,326,2586,San Francisco Intl,6/4/2020
694,AA-1790,JFK,BOS,34,187,General Edward Lawrence Logan Intl,1/7/2019
695,AA-1790,JFK,BOS,32,187,General Edward Lawrence Logan Intl,1/8/2019
696,AA-1790,JFK,BOS,32,187,General Edward Lawrence Logan Intl,3/18/2019
697,AA-1790,JFK,BOS,40,187,General Edward Lawrence Logan Intl,5/2/2019
698,AA-1790,JFK,BOS,42,187,General Edward Lawrence Logan Intl,6/23/2019
699,AA-1790,JFK,BOS,38,187,General Edward Lawrence Logan Intl,8/3/2019
700,AA-1790,JFK,BOS,41,187,General Edward Lawrence Logan Intl,8/4/2019
701,AA-1790,JFK,BOS,41,187,General Edward Lawrence Logan Intl,9/17/2019
702,AA-1790,JFK,BOS,45,187,General Edward Lawrence Logan Intl,10/22/2019
703,AA-1790,JFK,BOS,38,187,General Edward Lawrence Logan Intl,10/29/2019
704,AA-1790,JFK,BOS,41,187,General Edward Lawrence Logan Intl,11/2/2019
705,AA-1790,JFK,BOS,51,187,General Edward Lawrence Logan Intl,11/9/2019
706,AA-1790,JFK,BOS,41,187,General Edward Lawrence Logan Intl,11/25/2019
707,AA-1790,JFK,BOS,41,187,General Edward Lawrence Logan Intl,12/21/2019
708,AA-1790,JFK,BOS,40,187,General Edward Lawrence Logan Intl,12/21/2019
709,AA-1790,JFK,BOS,33,187,General Edward Lawrence Logan Intl,12/25/2019
710,AA-1790,JFK,BOS,41,187,General Edward Lawrence Logan Intl,2/4/2020
711,AA-1790,JFK,BOS,39,187,General Edward Lawrence Logan Intl,2/12/2020
712,AA-1790,JFK,BOS,38,187,General Edward Lawrence Logan Intl,2/19/2020
713,AA-1790,JFK,BOS,51,187,General Edward Lawrence Logan Intl,3/2/2020
714,AA-1790,JFK,BOS,46,187,General Edward Lawrence Logan Intl,3/10/2020
715,AA-1790,JFK,BOS,47,187,General Edward Lawrence Logan Intl,4/16/2020
716,AA-1790,JFK,BOS,44,187,General Edward Lawrence Logan Intl,5/9/2020
717,AA-1790,JFK,BOS,46,187,General Edward Lawrence Logan Intl,5/12/2020
718,AA-1790,JFK,BOS,40,187,General Edward Lawrence Logan Intl,5/17/2020
719,AA-1790,JFK,BOS,40,187,General Edward Lawrence Logan Intl,5/19/2020
